Flex_Sensor1,Flex_Sensor2,Flex_Sensor3,Flex_Sensor4,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Label
0.650875285044009,0.4970667497270562,0.44824417391193216,0.9206962805621504,0.6711683512027796,0.3043664087235668,0.8988864505522085,0.23313490408519089,0.9200424441827195,0.37086894921850266,A
0.07228251877366476,0.6661169658222212,0.9429988852418285,0.732212324108107,0.7575430253985004,0.856352425120987,0.20171129759349027,0.9259579413782976,0.09891887983156211,0.8947717799341504,A
0.8741301154027663,0.9452510131373997,0.20900041218121757,0.7501375759477795,0.13620790639494196,0.9604786593706326,0.4763685772088557,0.06705140929742337,0.5962345410445192,0.8261999194792115,A
0.7273051429918524,0.2561365095406474,0.9251724826582963,0.5747715314080657,0.4306318666672022,0.4965194439662237,0.18287836353643672,0.40757797360861336,0.9904988983487353,0.12787243800602488,A
0.5930838208206833,0.3737075798724955,0.04645435409880072,0.4006789148704889,0.7863266584140176,0.39916568141241815,0.8552196059095487,0.02763718627669709,0.2524103538549426,0.9229517232094561,A
0.07129361048857397,0.33309529308100394,0.6199431473753915,0.4927034497124533,0.09174010959512335,0.46679557967993734,0.19764277750759351,0.361963849649907,0.20888784127001914,0.5403862993986078,A
0.4128246424350914,0.12908470463947164,0.09940935651206839,0.6694758965758704,0.9719715454107406,0.5106415695103999,0.612721409965678,0.09827801370928624,0.4790333336445607,0.10697570075511997,A
0.3315921858724843,0.3434167947352027,0.5765236610792763,0.708033994897319,0.121074163317471,0.5031430662860527,0.6836108785868172,0.7369318792732693,0.4816103660994687,0.33234519442045674,A
0.8336553275467803,0.6335785279114979,0.6252085126335825,0.056193577510235904,0.8295761520732691,0.7502893148449693,0.44747035820575376,0.4092550733721285,0.8658331816725712,0.9578903517989239,A
0.2762962220046489,0.9840946165209716,0.13816980177360572,0.7864220653154896,0.1786524512316311,0.2961104995028494,0.5210306722758368,0.544057643621552,0.672829088147555,0.6909102728845463,A
0.3509573091763879,0.6924476922491567,0.02315491234937961,0.3745338357958552,0.6671438193319424,0.29444037014358504,0.6069604029402956,0.5047571555936964,0.7854422961311265,0.5183334734115858,A
0.18138534814868812,0.8261875994178711,0.014645288692404446,0.9536759555181287,0.08907987978955267,0.9424536156232618,0.15439350470232294,0.913832491535295,0.815073372724149,0.23790789202712914,A
0.5375107701469043,0.1698494131824987,0.4680622211706924,0.709906832857229,0.764630350546057,0.13730514972293617,0.17423275848914221,0.7269750644731635,0.5568055236611109,0.31061507249140685,A
0.8717688343457534,0.18670653282831862,0.8347590319620034,0.7008692825775622,0.42660701746678964,0.4132364188713472,0.4200770270545737,0.8807247846684291,0.15776761166928854,0.5030754876139971,A
0.04887023778448052,0.017009398984149215,0.6390908180779066,0.5867464712263792,0.13182739239669128,0.3582438972147751,0.9066317939468219,0.6811363522227181,0.41808643589383043,0.13818878077763208,A
0.7213042819012426,0.16704264889609644,0.003289229110144176,0.681675555236089,0.11479909648184394,0.8384473867999409,0.6710425490579447,0.9496707155669503,0.33863931948592285,0.3425539695649754,A
0.7199965854422306,0.6303815450587439,0.8881158702108229,0.9136503663767623,0.6423139451374765,0.7045457205345809,0.2625797218703395,0.8172663375327749,0.8793666030540042,0.11977789067740685,A
0.3322881679097943,0.8666692551569479,0.3579222984287507,0.07315914022672776,0.918246779623822,0.31711589793142025,0.7225073103274375,0.7703298263731171,0.11002710883648636,0.37046068557278433,A
0.15600862176167973,0.7119875896831244,0.48542441838832706,0.9233653137935793,0.3316362482649968,0.40034818806062966,0.6648150400148125,0.38595219692459715,0.8326344356903606,0.8669134252685088,A
0.6196494583310858,0.6213358409618197,0.08392127760796209,0.5382181174078045,0.6883766261390631,0.001300675357579384,0.19888295754540353,0.3964069550178172,0.040375537785309557,0.9950409430372749,A
0.479056254473317,0.7188978099148633,0.2664129912129599,0.34568356135218414,0.5814269104790082,0.7145085820124796,0.3799473707212343,0.09001767377160019,0.1400820517218928,0.2507190644323435,A
0.6848363869519918,0.7975447373413558,0.8383649418763405,0.6733206949105185,0.15323035175521094,0.6362006133019636,0.7710932564576948,0.8953596961445872,0.027769371005779697,0.11184143927587598,A
0.8087936775931422,0.44224941320373345,0.7065315832334352,0.5896359057410824,0.4855386772629159,0.7425119796444993,0.3251899771967859,0.8547952247476038,0.7733598786473393,0.8878090884714274,A
0.8380443410907114,0.37882995897609006,0.5060841262414728,0.10745795415232307,0.291679267214186,0.424900387723398,0.8108381462872337,0.9574903683177579,0.35526431904937283,0.9708856269347705,A
0.9348927806411714,0.3364171026956366,0.47412901592380385,0.7284195281811164,0.2439581259771625,0.30876034621709536,0.6012968566071752,0.25619592720227125,0.6054528300108878,0.6536052299062237,A
0.38257553821966317,0.9510037912572563,0.6814102668081983,0.4658263245675328,0.48824536871178625,0.0035902747139934243,0.5712831714117315,0.29226761018128034,0.9540849344081708,0.9858674842675375,A
0.3644994115358441,0.7193054981964296,0.12075549034697852,0.23926466301302973,0.21426333107025974,0.06737879975729799,0.09525560736223737,0.6594656955892837,0.17444961175923956,0.335227264872079,A
0.7159994588472258,0.6226605852584876,0.7523520744368221,0.9612200381899055,0.1391652943990681,0.6928714793705448,0.8147282632254969,0.15468036907418936,0.5865754058832435,0.531876111029076,A
0.07661238487272726,0.6076210248973265,0.35721996809783574,0.916683128970626,0.6370338681995518,0.3784870672159627,0.24753989766183804,0.9553196873126603,0.3147370131787657,0.42688284701269563,A
0.12489676600387256,0.7566306170366031,0.4954855457148253,0.9395205508023321,0.9364553437117991,0.9578622386355132,0.8720066399638864,0.4806378315970291,0.6165302883471074,0.5061896275849795,A
0.500858070172041,0.3105557785847428,0.35977921567320725,0.4340582875339857,0.15956750116585838,0.9662652113325914,0.5687975089606039,0.04290717227860008,0.21889543737200023,0.5323416285811319,A
0.08654620868894236,0.4021471074556595,0.9675616764851116,0.9416475787996753,0.26035171198233853,0.4754872980289846,0.9338481332461498,0.6342354788831025,0.4695364696332712,0.6092187462758356,A
0.31800350006536304,0.22115038960733713,0.31632686762094564,0.8902430317556209,0.7462708953005287,0.3673131962286902,0.24176547303580542,0.11660745782413884,0.37723627149244643,0.5202414284834359,A
0.9963752661671256,0.016566474652945806,0.2586726274601574,0.32615342636580746,0.10600722300249676,0.802454381911243,0.5220343955302665,0.9008268370183865,0.4633632948962094,0.31230788639319274,A
0.36400009797705923,0.06672151126655523,0.7238617729153682,0.7885761096497856,0.05407111377620011,0.15404190756062042,0.3100848535294025,0.24423379995596606,0.09688202641058585,0.264169389367081,A
0.8146305951126612,0.4432019650190192,0.32203249175939574,0.18549802210950372,0.5701940942877086,0.8114288915157816,0.7237243684811607,0.5062483256494659,0.45483311525336834,0.04436941236370251,A
0.5884912125144398,0.9935289103210483,0.3570369962022406,0.6232979497712623,0.903619614106062,0.9634411794480521,0.9765016116498156,0.6846462409886556,0.2302774000537139,0.43414100232612574,A
0.09500658612035329,0.729431768232673,0.0020265081910011418,0.951977167900016,0.025641144949714367,0.25976949278792116,0.38560062631032177,0.8758141657507679,0.5266368366015564,0.45426392854301245,A
0.9819913595824599,0.9898756981417444,0.9629396046127944,0.3357297411457003,0.8033250036719938,0.7560843270763791,0.8771986088885444,0.9106928209592007,0.044331445098013456,0.9333775876843887,A
0.5292491505160081,0.9699371921031742,0.6611588239001511,0.3668706142041299,0.8929693049955534,0.584166266069936,0.647518321150359,0.6426807638068674,0.1756922378662279,0.31007822637512117,A
0.8488285881476194,0.7357959915143484,0.5915380908132087,0.4009788078778497,0.9590694945969955,0.7995780942702156,0.47703190878507695,0.0040073447458021105,0.00046908341903595385,0.8882785103037143,A
0.2591470202100329,0.0011711239228602288,0.7268298494756938,0.5826812070879589,0.4524753463730562,0.15230554041968036,0.2788334439512441,0.3714892936275457,0.7594501313165396,0.3970139447316673,A
0.15702879590838004,0.0759449490591333,0.6064887814445019,0.5599034837940093,0.004179098765115241,0.8308639287966577,0.043668669965287066,0.274891614099223,0.49522958416211404,0.2972026634928592,A
0.3562855958026868,0.7093420747402929,0.7274241680417755,0.823414489813063,0.08825867111693997,0.0690919951692196,0.19503055674544223,0.20486624262665243,0.4955411428325175,0.8978982513738556,A
0.5823220079248059,0.6757252200536786,0.3125850062987662,0.5420745327818842,0.10611305938789217,0.4753977161930204,0.35732707179228707,0.3991403963456085,0.1908791725993827,0.0036482379440262447,A
0.3529642057071338,0.486112882638857,0.5512788463149135,0.23292256841322712,0.1435333820826903,0.5570709066654127,0.983376831267008,0.2645267126431943,0.34881868372601343,0.9429002897143745,A
0.3212823576468983,0.7518422372373517,0.46022006059636045,0.23192274020725334,0.44505702303401173,0.769059861932318,0.8915592655076418,0.5742498086416579,0.5703513561778943,0.17126630634430962,A
0.1167947749114937,0.9612997565608107,0.7340800272603422,0.7271719713962668,0.052767115075674,0.6002131009966531,0.4551563321883606,0.997773318225608,0.8750585265986053,0.35139813396374986,A
0.7557845615119825,0.4670801673938296,0.1741980416846034,0.07307531526538003,0.12464965907846548,0.739631626879379,0.9928460096689193,0.36236928469554075,0.6721652535533612,0.21633799055299963,A
0.9531156627978818,0.5604108179124832,0.040782918218279174,0.03911951673943548,0.48536978724243207,0.07979337154582511,0.8352212568128645,0.18616873102276665,0.5142669394113868,0.6300042333753896,A
0.32301640097170026,0.7468855600535216,0.7916154007278854,0.7001287679957198,0.01790494354371197,0.9642296449053145,0.7984858903846582,0.09751035776303696,0.8431679335005117,0.23325276759027813,A
0.9961912148799724,0.3020584111678054,0.5299159301032169,0.3452025845469172,0.08215047445865464,0.10153422407594304,0.8926063494159311,0.7435542714806551,0.1989137130556694,0.825059204507508,A
0.8511032358417748,0.4811530441580618,0.7257971315283959,0.691014149396889,0.6456919383480062,0.2945120165970968,0.1217748752531167,0.21077629950638022,0.40745326140215343,0.3424264486620969,A
0.7398968784987076,0.44823254138004864,0.15401918642163992,0.701681733186763,0.36743649505781906,0.7048347802107191,0.7615877369134616,0.5259556730532242,0.9174109575036838,0.7573088329016396,A
0.24109202763474513,0.38976175122777157,0.3662462146931107,0.629359409209675,0.005991280921662456,0.1619805016462158,0.49019230297873617,0.2024288723715476,0.7352764688194396,0.21504060833331406,A
0.6651707486739008,0.30461292806478335,0.03002107769129736,0.13728025975839608,0.2955331545871053,0.9299173553389184,0.4953865832228691,0.1873795252581797,0.6681352732019302,0.8390329546279314,A
0.027371497085457386,0.9613947529778121,0.9140781025740021,0.454846778097743,0.4233504745358543,0.8917673774255065,0.33202589959311957,0.25233105262145894,0.36662388558605075,0.003748781450103822,A
0.5889010530461465,0.8407671640608407,0.707044308759949,0.9316451136376281,0.7922879765868581,0.5603150401767063,0.42706484834690817,0.6370862601791883,0.5690579491849037,0.015768775720979566,A
0.43504541081833736,0.5777780035447915,0.007271055813657834,0.5325795324004221,0.6409923597968531,0.8869838930862276,0.15808537416512647,0.22405074296241612,0.4374793322782612,0.3330478751994097,A
0.3026822525827759,0.23587056294187436,0.410187182171045,0.8121925934943465,0.7032238726947905,0.18171276919550272,0.6138994142726398,0.19442955362513492,0.16805025630606896,0.7275053651091665,A
0.9759235165111967,0.019033972226314977,0.044800620359159105,0.7026583394613474,0.7564024384099084,0.6247046123326454,0.5058189110124345,0.4050241481429656,0.1686003124400305,0.09972346346098038,A
0.3487925599959162,0.5481911989447849,0.6994569401584319,0.7824743963535772,0.7338014328620108,0.5917873949383496,0.0740544226544676,0.12992710667677043,0.2798061430951241,0.5220487727728595,A
0.780415390021471,0.6232275927273545,0.5266602600701562,0.9747424343351638,0.5842439103028586,0.039266698344624484,0.25196280739869115,0.2913055820218343,0.8720603409973338,0.2960343154145172,A
0.3227077306344699,0.31325946834760177,0.014710669609706017,0.3257149417230074,0.4844218742184776,0.5493068030274864,0.5572087521933515,0.02534086335981356,0.9580999386556251,0.5818380610233093,A
0.06773931499476493,0.7423617530196107,0.0604030421709022,0.8854555194037398,0.16269446941068222,0.602096973760647,0.18394841701686093,0.7969797125170335,0.9435865155437447,0.6581811452319536,A
0.5704895236135661,0.49414825552578945,0.2281442254212851,0.316409836621349,0.34439633867063635,0.3451315835532299,0.5230001974720871,0.6772540373674326,0.5246362023266891,0.20642196837996574,A
0.3692578426256229,0.7990897093870067,0.7002410218784363,0.9906194947125312,0.4007471477966852,0.3704313838493435,0.9299786975201578,0.37119467197820144,0.6951674186753786,0.11651525439350907,A
0.10508873817985342,0.9040748436874483,0.16468506103183278,0.13253888915247503,0.5956503849858706,0.05141522118199726,0.6750107550888756,0.8051680527308277,0.35129571300793594,0.5512160144811259,A
0.2477556463146633,0.7613645443975908,0.7633340000844964,0.9976982186465274,0.7642180713170296,0.4952245020723731,0.32791730707271083,0.02109978170242499,0.09632598754182864,0.07356529264004419,A
0.3863739194149448,0.39725045033533823,0.4237263341701796,0.3764426441423949,0.6180193642534236,0.46058240216735324,0.4790521329316866,0.21887054883464008,0.15019985925778168,0.3893336489319643,A
0.4445526980995891,0.08614419368995974,0.4820830217113278,0.8010841536655876,0.8686034393608095,0.030046214258101167,0.009388010640104638,0.3091384521014986,0.40788492112266617,0.8581324211523788,A
0.7986873220586777,0.5731453294398333,0.74038249166449,0.5617430332358916,0.26565313696568427,0.9432335806271055,0.2983025201099605,0.6624594958453056,0.6078334943102721,0.03318272119591481,A
0.12740233412224156,0.6520497361938961,0.19466435455386355,0.9161624316074275,0.3843962209780655,0.7613320869025949,0.0244792103602528,0.23428477991833396,0.9382051013446704,0.6055171822163935,A
0.7796866271602176,0.9298628723834035,0.6733511039362249,0.6509895769121933,0.03159288610218691,0.2848556462867651,0.23938671564872516,0.831020410839996,0.19116261681325852,0.07495855367380577,A
0.387630874250091,0.3780853404235339,0.7966181725796072,0.9409260581436456,0.781270090397291,0.3143408643543696,0.22047763110304985,0.30921761305142126,0.24495043621508839,0.7116048142095677,A
0.6572625401467626,0.6964787665008355,0.33089439259441555,0.0643306991258269,0.32570701907758726,0.011009131491292568,0.5410456553673725,0.30803735892606277,0.5934677425729327,0.20440861503084728,A
0.7585661594830526,0.7153302866519222,0.7621071700662913,0.21879183138325142,0.0724007175768997,0.6932513611462222,0.8673621659269848,0.2078130413228153,0.6882322942410508,0.5414030361942536,A
0.5560432754017298,0.5997603327897416,0.06298585951698543,0.7698263270664499,0.12388934351461289,0.20075713651057425,0.2964314392864438,0.2556917740585807,0.7653652588381784,0.7703977617837812,A
0.8391885291124223,0.7683627794107887,0.8847656185457934,0.04101970358319684,0.6887404668795016,0.8469330526621873,0.008637745267391805,0.25282939481662337,0.3493967700849261,0.7197732573410768,A
0.8570173291714249,0.34893307500895143,0.15549636141570133,0.6011605392243822,0.3363571265253402,0.8916034321213265,0.23780913485504318,0.7897104195708007,0.16607841789093825,0.3072881429051384,A
0.3068149112754188,0.4950937728244895,0.362565186873814,0.47077226501849867,0.9508307004146235,0.3498398152292129,0.9918233836518386,0.6275653789448221,0.9903189825049872,0.3901986406662151,A
0.49714113790450287,0.5936988866345273,0.8783907843810732,0.9396586346577718,0.3155104488215481,0.6839058484307848,0.596041134992805,0.45046736261731024,0.31483623533141525,0.9954839941704153,A
0.21296813959902228,0.14316351412867834,0.7836648549270726,0.47698951316531835,0.4072496859813508,0.5967802925789547,0.8180994699506698,0.37482437688866355,0.7440720418744233,0.9141768839983327,A
0.9100671401360557,0.46223261134970794,0.3242010245987653,0.627614601537302,0.18552930271757329,0.2868299673921614,0.43435416351422806,0.13975487253510055,0.509553050382101,0.7657751878004354,A
0.16030582077974054,0.2239486485795158,0.6518026023088298,0.11385265034578007,0.1404328441472107,0.047892132333267834,0.9405516212149684,0.1646450440007755,0.08811892790149745,0.19914819217896595,A
0.8269084019791614,0.1395051342031105,0.8981570764354136,0.8351945831644904,0.9647581682469025,0.05152935042246576,0.5061761642298004,0.9052163193811468,0.48080209254890494,0.08839565928779802,B
0.4181956863254488,0.9622974096016333,0.3176778514236145,0.2229784545316652,0.4220182655091046,0.12356647199224902,0.4374976227120233,0.9634162053742202,0.2053979586620459,0.7939011913474586,B
0.23074436390448105,0.6216705351640066,0.33168124783298036,0.5383047529587025,0.40049781071694635,0.05344701365648019,0.658932360977028,0.32600450143391746,0.6847251611668873,0.43327760534868354,B
0.23723046983465723,0.9133347374414066,0.3235730763928636,0.29273306762961815,0.10937322726375331,0.15479315675311034,0.561418561329403,0.5001981356116303,0.8267488035188134,0.20323465456955414,B
0.4909586926792352,0.9350322488983328,0.5064845613066388,0.3732226450085445,0.6753021541498384,0.5953658573964479,0.2108651790231022,0.8088756003606484,0.402500253441481,0.19566832318395355,B
0.2548459685767255,0.2037407027048047,0.08335236653509293,0.16617672165257458,0.7343406386235168,0.31584407338847786,0.28570381552497837,0.9788849737419905,0.8454511984892961,0.8087869420211224,B
0.8748825792356136,0.774130338558107,0.35641140469181853,0.8391197898367919,0.6004042034264837,0.980265676106146,0.5399746849404065,0.7685387680394826,0.17333938302826657,0.8218085853937056,B
0.37011376228182735,0.3960307606380825,0.6081829625409972,0.7581413111694929,0.7407485723229238,0.004676360471614238,0.27129530245912403,0.2670194484117733,0.8894156355612789,0.06862961390923383,B
0.12201481064195008,0.7452620693118798,0.3900945515093591,0.5802013161804827,0.6519434500820306,0.8084964478862622,8.45487975060788e-05,0.9100463020274489,0.3588516356546979,0.31132333945369284,B
0.6338636456915234,0.7542957983960463,0.6894137791182445,0.9301151343938542,0.5513102053136772,0.7730002572976875,0.19969333167133352,0.4053352152243799,0.39663698912327494,0.8060334243615637,B
0.7330697521787297,0.5251977101224626,0.062441387576045226,0.4073502468469572,0.3233330718753702,0.595678887251809,0.5266386357323004,0.6602189340503237,0.9165852382144897,0.6699392158858962,B
0.24711994089388045,0.4597446659085467,0.9433234835646973,0.018877710026066863,0.08688759281138514,0.34710817672978433,0.7325757867809719,0.7185144015617333,0.23697175261402925,0.08332333005354275,B
0.009668699952653514,0.5007419381698325,0.6177745537575933,0.5309560879977949,0.9875598194005626,0.9144364507922339,0.89692371818611,0.22580617153286697,0.012920162298168836,0.8046496641087209,B
0.14773126070377884,0.589673737486751,0.09827838393871147,0.2226758464383215,0.6129626751643881,0.27550210889500537,0.09379980848244296,0.5924237711965479,0.9144438858349696,0.1106226340245614,B
0.4580392489281877,0.4132512154639434,0.5871173460039455,0.07560468765865913,0.14125703589919747,0.9950604922533859,0.3300348902885859,0.8185891308425725,0.26296303032869217,0.9562499473245052,B
0.1949348439863341,0.6697110949405196,0.779233533631706,0.9435409295632897,0.2646918204898798,0.44182749478807715,0.6172234630002538,0.0022621689233131015,0.3148752984719704,0.5177219438379815,B
0.19110578025297775,0.294088886170885,0.1262758635166833,0.8330019731988219,0.6048735947528804,0.8313905406761193,0.7456302089420821,0.7254004647986663,0.6706759954293688,0.4961649288119212,B
0.13586752045109562,0.1465455264945824,0.16253227771043177,0.6065943665288355,0.7530704548746721,0.8964372142460959,0.8108283476600727,0.4896014969012005,0.2067327160793595,0.6957866645132071,B
0.2979261787986741,0.22587542542389627,0.14175840874684542,0.17748798144299716,0.8596253519103713,0.11108411318195288,0.11571742945056385,0.527000997754829,0.1904384669944007,0.5312051044112558,B
0.7179497255059503,0.21147344324763317,0.9564645852702114,0.8347811410153103,0.9898147346208032,0.09352436977328393,0.512843308084165,0.514825294208503,0.4179667235874862,0.10384523413975877,B
0.005007536373493493,0.33167004032720004,0.7848603367417909,0.8451090739354007,0.8741152962432678,0.6173136246339639,0.8478085469103636,0.5408852515796556,0.5548751229438663,0.19194237202326692,B
0.362963961632228,0.684129126064992,0.4901818925270359,0.5951077603408923,0.7558446135947985,0.13562780101467908,0.7927554799157787,0.6467387793598536,0.7433877192549627,0.9671731909866873,B
0.9375006382604358,0.14718140108161293,0.47825840262276376,0.6490563659129734,0.2972644411122539,0.5821553186750412,0.954662316033005,0.872530798182046,0.46993666650836985,0.952982270785864,B
0.655343486225486,0.6754873209738652,0.5638589250317424,0.09077216915534247,0.6808799656001112,0.0871767990863308,0.26052266184461426,0.9479244631059774,0.26593298768340423,0.12706542324195236,B
0.8923245975996522,0.8276085861659611,0.5212247346545092,0.31229869643757946,0.9874658781134352,0.8117814826947688,0.42393672906964375,0.5375928830351883,0.682695607410612,0.9462303895095587,B
0.7356622592658565,0.7138109801594146,0.10549486739837854,0.3736328256768402,0.7632956410918964,0.8632464909172953,0.6686118725383399,0.00316964206442627,0.10792404655846122,0.42723080342973674,B
0.7888641325293945,0.49875135564781115,0.5062828566514352,0.6887432515389791,0.8946256643587052,0.48172058120690653,0.9005764400736427,0.9764726824997629,0.25170831328853505,0.5841634807557822,B
0.7745417142201191,0.6159612315012344,0.38624532206094286,0.6390790870550382,0.1667429774875624,0.11754748718680652,0.3990390202038525,0.9263831510751248,0.9423753540956982,0.5426866962479014,B
0.3216260398774905,0.31415030326098137,0.7468850147566138,0.4833600039272794,0.5529830946789916,0.14625452494463553,0.591235151252014,0.002945006583799259,0.8464888311317659,0.9593216304759095,B
0.8394580117135957,0.12113388655056345,0.4998907538868145,0.9706372794491209,0.1668167059026595,0.4952703961671413,0.4961226483404725,0.2718737016007672,0.040906023901794764,0.7321791396735786,B
0.15393262424773135,0.6885046088197134,0.5271722027425082,0.374835257134013,0.3509656943944034,0.2328220608261029,0.26825212672908294,0.26096367493301953,0.4721568261538067,0.6164291810887035,B
0.3966697473165445,0.17891521839907742,0.7864756551690916,0.013489745026493805,0.8310013867505898,0.7249530702143894,0.7199703895678903,0.04979593548538919,0.19593174215180398,0.5625372082414299,B
0.6401024745170805,0.042950638703780686,0.3383304584331691,0.21916395067623906,0.4285218358643397,0.5913958121189006,0.5357147811296029,0.8000215287846015,0.10888263198017667,0.8737288551044794,B
0.15998200011741137,0.6492489257999041,0.9497111513596576,0.92739394933217,0.5613729151678077,0.00015592734732450264,0.4586432279928253,0.4640801003580115,0.1378317832322662,0.36934112355852056,B
0.4776969617012583,0.08442829237618299,0.7003940755193638,0.3938362566809568,0.6764525458329796,0.022583263152100685,0.16157818039073912,0.4604055648373989,0.4781811815684308,0.959200765753729,B
0.09592576849600232,0.3636765575529082,0.8785490158867298,0.1436456413420918,0.7881399589674953,0.6992986772796449,0.13593206530770108,0.32915024567940065,0.8744283070579225,0.02836412555222889,B
0.48141566368776656,0.2478536273150258,0.5030458597428559,0.23644877695558297,0.5686042787671362,0.759570965748127,0.5507323680510441,0.018987537569791546,0.7283566903187936,0.7322576853044035,B
0.687335111037096,0.03582958686869564,0.8901208409101414,0.07293165688183822,0.05662128865272209,0.49951216269385645,0.645486230657534,0.44189637020219674,0.7783829436395062,0.9860122060931183,B
0.04693929011102882,0.014557908283261534,0.1521117298114386,0.6079720959282219,0.5258134973300086,0.22684966057286748,0.7424572167818012,0.5947712023366329,0.7940263099393702,0.2625776161147696,B
0.9320333275865117,0.22440516976893798,0.8071730942254688,0.4529296360175873,0.6053303243173449,0.37382286171813417,0.016823686744799837,0.5040788277154149,0.9266304147724709,0.2584241653281282,B
0.872109421620595,0.13190621849324302,0.8186391042433447,0.7460191246852256,0.9028366280723605,0.37088372277818993,0.604227028534903,0.9904914809697998,0.44108521499087827,0.4483656242991342,B
0.2428007712640189,0.36882841655932075,0.5001897518578077,0.6485340589159306,0.8540764490884724,0.1328351560289217,0.4389938620988193,0.4476036941169388,0.18897336437582013,0.6235064348796105,B
0.33376138229003227,0.5864694977840967,0.08992950855807968,0.7623761464990753,0.7719289250651339,0.35956538396052495,0.9330853717012811,0.5395168617329151,0.8425195192748995,0.680871125283426,B
0.5582269186739904,0.535376831930561,0.859226658387496,0.392009178843416,0.3223650641922462,0.6323391820130699,0.6389813446638639,0.3790955054693803,0.5009718830603216,0.32750088926035825,B
0.945825191012421,0.4448760306423104,0.5116400281089019,0.9857190899196527,0.027081426322008717,0.7436378326198125,0.6285165259331115,0.5108557801003019,0.9744175501128184,0.6097972585513369,B
0.43698442645484503,0.8238453646041387,0.8928176370747652,0.8865204983281508,0.49305161630714034,0.45246759157095207,0.04386969149560549,0.526374536332911,0.843364672777885,0.5978206412363156,B
0.6560634329576488,0.6931771938521888,0.19753078074180497,0.7249938931164961,0.5183521284949092,0.8951614733648123,0.49629532358554984,0.7840706539324755,0.947270017262094,0.8028669552030241,B
0.18619734419563783,0.446299887473559,0.39887336896203207,0.8916043606780606,0.5950175463913122,0.5722783243435481,0.8555235417041361,0.6869308408198576,0.2433164119088601,0.6563570672693999,B
0.30324609601238484,0.6191598155155079,0.8093995152668245,0.5676780575249395,0.24158103766625505,0.048107807498905863,0.2041462411464704,0.2608815930657389,0.2526680079951398,0.5189132561439881,B
0.5307630796763951,0.6919027694719153,0.7705766500515843,0.15085739386959562,0.9355532751476902,0.3827333487206057,0.4097136044673225,0.6691651669504843,0.6428953401132534,0.4798115110780099,B
0.10252413614907241,0.818959819360032,0.6339944984469105,0.1462257609014862,0.07974675065762893,0.27104983595766075,0.5940177071919153,0.37410040614202555,0.9221541693116807,0.018828128391256804,B
